"C_EIN"|"C_Org_Name"|"bmf_id"|"ein"|"org_name"|"address_id"|"grp_exmpt"|"subsection_code"|"affil_code"|"deductn_code"|"ruling_yr"|"ruling_mo"|"foundn_code"|"activity_code1"|"activity_code2"|"activity_code3"|"org_code"|"district"|"advrule_expyr"|"advrule_expmo"|"class_code1"|"class_code2"|"class_code3"|"class_code4"|"tax_year"|"tax_month"|"income_code"|"income"|"acct_period"|"ntee_code"|"assets"|"ntee_qual"|"asset_code"|"second_name"|"filing_req_code"|"npo_active"|"submit_date"|"dummy_p"|"last_modified"|"care_of"|"idle_date"|"exempt_status_code"|"f990_revenue"
"01-0660421"|"Jefferson Street Senior Housing Corporation"|"100269016"|"01-0660421"|"JEFFERSON STREET SENIOR HOUSING CORPORATION"|"105539015"|"0000 "|"03"|"3"|"1"|"2002"|"08"|"16"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"5"|"657017.0000"|"12 "|"L21"|"8657262.0000"|" "|"7"|""|"010"|"?"|"8/22/2004 9:01:00 AM"|"0"|"5/13/2015 6:40:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"657017.0000"
"01-0661535"|"SD PROPERTIES INC"|"100297660"|"01-0661535"|"SD PROPERTIES INC"|"105883605"|"0000 "|"25"|"3"|"2"|"2003"|"10"|"00"|"000"|"000"|"000"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"191143.0000"|"12 "|"S47"|"372884.0000"|"0"|"4"|""|"010"|"?"|"10/17/2004 9:01:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% DEBORAH BLANKS EXEC DIRECTOR"|"12/14/2015 12:00:00 AM"|"01"|"191143.0000"
"01-0661535"|"SD PROPERTIES INC"|"100297660"|"01-0661535"|"SD PROPERTIES INC"|"105883605"|"0000 "|"25"|"3"|"2"|"2003"|"10"|"00"|"000"|"000"|"000"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"191143.0000"|"12 "|"S47"|"372884.0000"|"0"|"4"|""|"010"|"?"|"10/17/2004 9:01:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% DEBORAH BLANKS EXEC DIRECTOR"|"12/14/2015 12:00:00 AM"|"01"|"191143.0000"
"01-0661535"|"SD PROPERTIES INC"|"100297660"|"01-0661535"|"SD PROPERTIES INC"|"105883605"|"0000 "|"25"|"3"|"2"|"2003"|"10"|"00"|"000"|"000"|"000"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"191143.0000"|"12 "|"S47"|"372884.0000"|"0"|"4"|""|"010"|"?"|"10/17/2004 9:01:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% DEBORAH BLANKS EXEC DIRECTOR"|"12/14/2015 12:00:00 AM"|"01"|"191143.0000"
"01-0661979"|"MAJESTIC THEATER ASSOCIATION"|"100155857"|"01-0661979"|"MAJESTIC THEATER ASSOCIATION"|"107156942"|"0000 "|"03"|"3"|"1"|"2002"|"05"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"70916.0000"|"12 "|"A80"|"796334.0000"|" "|"5"|""|"010"|"?"|"12/19/2002 9:30:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% AMY BURKHART"|"12/14/2015 12:00:00 AM"|"01"|"70916.0000"
"01-0661979"|"MAJESTIC THEATER ASSOCIATION"|"100155857"|"01-0661979"|"MAJESTIC THEATER ASSOCIATION"|"107156942"|"0000 "|"03"|"3"|"1"|"2002"|"05"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"70916.0000"|"12 "|"A80"|"796334.0000"|" "|"5"|""|"010"|"?"|"12/19/2002 9:30:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% AMY BURKHART"|"12/14/2015 12:00:00 AM"|"01"|"70916.0000"
"01-0661979"|"MAJESTIC THEATER ASSOCIATION"|"100155857"|"01-0661979"|"MAJESTIC THEATER ASSOCIATION"|"107156942"|"0000 "|"03"|"3"|"1"|"2002"|"05"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"70916.0000"|"12 "|"A80"|"796334.0000"|" "|"5"|""|"010"|"?"|"12/19/2002 9:30:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% AMY BURKHART"|"12/14/2015 12:00:00 AM"|"01"|"70916.0000"
"01-0662412"|"WEST BARTOW FRONT PORCH REVITALIZATION C"|"100181776"|"01-0662412"|"WEST BARTOW FRONT PORCH REVITALIZATION COUNCIL INC"|"107787822"|"0000 "|"03"|"3"|"1"|"2003"|"01"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"34408.0000"|"12 "|"S30"|"37314.0000"|" "|"3"|""|"020"|"?"|"5/7/2003 10:09:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% LYVONE WINN"|"12/14/2015 12:00:00 AM"|"01"|"34408.0000"
"01-0662412"|"WEST BARTOW FRONT PORCH REVITALIZATION COUNCIL"|"100181776"|"01-0662412"|"WEST BARTOW FRONT PORCH REVITALIZATION COUNCIL INC"|"107787822"|"0000 "|"03"|"3"|"1"|"2003"|"01"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"34408.0000"|"12 "|"S30"|"37314.0000"|" "|"3"|""|"020"|"?"|"5/7/2003 10:09:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% LYVONE WINN"|"12/14/2015 12:00:00 AM"|"01"|"34408.0000"
"01-0662412"|"WEST BARTOW FRONT PORCH REVITALIZATION COUNCIL"|"100181776"|"01-0662412"|"WEST BARTOW FRONT PORCH REVITALIZATION COUNCIL INC"|"107787822"|"0000 "|"03"|"3"|"1"|"2003"|"01"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"34408.0000"|"12 "|"S30"|"37314.0000"|" "|"3"|""|"020"|"?"|"5/7/2003 10:09:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% LYVONE WINN"|"12/14/2015 12:00:00 AM"|"01"|"34408.0000"
"01-0662680"|"TIFTON JUDICIAL CIRCUIT SHELTER INC"|"100153838"|"01-0662680"|"TIFTON JUDICIAL CIRCUIT SHELTER INC"|"107787821"|"0000 "|"03"|"3"|"1"|"2002"|"05"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"5"|"696056.0000"|"06 "|"P43"|"296474.0000"|" "|"4"|"RUTHS COTTAGE"|"010"|"?"|"12/19/2002 9:27:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% RUSS UNDERWOOD"|"12/14/2015 12:00:00 AM"|"01"|"696056.0000"
"01-0662680"|"TIFTON JUDICIAL CIRCUIT SHELTER INC"|"100153838"|"01-0662680"|"TIFTON JUDICIAL CIRCUIT SHELTER INC"|"107787821"|"0000 "|"03"|"3"|"1"|"2002"|"05"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"5"|"696056.0000"|"06 "|"P43"|"296474.0000"|" "|"4"|"RUTHS COTTAGE"|"010"|"?"|"12/19/2002 9:27:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% RUSS UNDERWOOD"|"12/14/2015 12:00:00 AM"|"01"|"696056.0000"
"01-0662680"|"TIFTON JUDICIAL CIRCUIT SHELTER INC"|"100153838"|"01-0662680"|"TIFTON JUDICIAL CIRCUIT SHELTER INC"|"107787821"|"0000 "|"03"|"3"|"1"|"2002"|"05"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"5"|"696056.0000"|"06 "|"P43"|"296474.0000"|" "|"4"|"RUTHS COTTAGE"|"010"|"?"|"12/19/2002 9:27:00 AM"|"0"|"6/12/2015 7:36:00 PM"|"% RUSS UNDERWOOD"|"12/14/2015 12:00:00 AM"|"01"|"696056.0000"
"01-0664127"|"IBEW LOCAL 180 HOLDING COMPANY"|"100703042"|"01-0664127"|"Ibew Local 180 Holding Company"|"109189693"|"0000 "|"02"|"3"|"2"|"2005"|"10"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"3"|"95564.0000"|"06 "|"S99"|"1166558.0000"|" "|"6"|"LOCAL 180"|"010"|"?"|"1/14/2006 3:00:00 PM"|"0"|"2/13/2015 5:17:00 PM"|"% BRUCE GOURLEY"|"12/14/2015 12:00:00 AM"|"01"|"95564.0000"
"01-0664127"|"IBEW LOCAL 180 HOLDING COMPANY"|"100703042"|"01-0664127"|"Ibew Local 180 Holding Company"|"109189693"|"0000 "|"02"|"3"|"2"|"2005"|"10"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"3"|"95564.0000"|"06 "|"S99"|"1166558.0000"|" "|"6"|"LOCAL 180"|"010"|"?"|"1/14/2006 3:00:00 PM"|"0"|"2/13/2015 5:17:00 PM"|"% BRUCE GOURLEY"|"12/14/2015 12:00:00 AM"|"01"|"95564.0000"
"01-0664127"|"IBEW LOCAL 180 HOLDING COMPANY"|"100703042"|"01-0664127"|"Ibew Local 180 Holding Company"|"109189693"|"0000 "|"02"|"3"|"2"|"2005"|"10"|"00"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"3"|"95564.0000"|"06 "|"S99"|"1166558.0000"|" "|"6"|"LOCAL 180"|"010"|"?"|"1/14/2006 3:00:00 PM"|"0"|"2/13/2015 5:17:00 PM"|"% BRUCE GOURLEY"|"12/14/2015 12:00:00 AM"|"01"|"95564.0000"
"01-0665300"|"BARTRAM TRAIL CDC INC"|"100792848"|"01-0665300"|"BARTHAM TRAIL CDC INC"|"111392046"|"0000 "|"03"|"3"|"1"|"2005"|"05"|"15"|"000"|"000"|"000"|"1"|""|"2009  "|"06"|"1"|" "|" "|" "|"2014"|"06"|"6"|"1209622.0000"|"06 "|"N30"|"6214950.0000"|" "|"7"|""|"010"|"?"|"3/22/2007 4:20:00 PM"|"0"|"7/16/2015 6:08:00 PM"|"% AMY SNELL"|"12/14/2015 12:00:00 AM"|"01"|"1162537.0000"
"01-0665300"|"BARTRAM TRAIL CDC INC"|"100792848"|"01-0665300"|"BARTHAM TRAIL CDC INC"|"111392046"|"0000 "|"03"|"3"|"1"|"2005"|"05"|"15"|"000"|"000"|"000"|"1"|""|"2009  "|"06"|"1"|" "|" "|" "|"2014"|"06"|"6"|"1209622.0000"|"06 "|"N30"|"6214950.0000"|" "|"7"|""|"010"|"?"|"3/22/2007 4:20:00 PM"|"0"|"7/16/2015 6:08:00 PM"|"% AMY SNELL"|"12/14/2015 12:00:00 AM"|"01"|"1162537.0000"
"01-0665300"|"BARTRAM TRAIL CDC INC"|"100792848"|"01-0665300"|"BARTHAM TRAIL CDC INC"|"111392046"|"0000 "|"03"|"3"|"1"|"2005"|"05"|"15"|"000"|"000"|"000"|"1"|""|"2009  "|"06"|"1"|" "|" "|" "|"2014"|"06"|"6"|"1209622.0000"|"06 "|"N30"|"6214950.0000"|" "|"7"|""|"010"|"?"|"3/22/2007 4:20:00 PM"|"0"|"7/16/2015 6:08:00 PM"|"% AMY SNELL"|"12/14/2015 12:00:00 AM"|"01"|"1162537.0000"
"01-0665790"|"COUNCIL OF STATE HISTORICAL RECORDS COORDINATORS INC"|"100181793"|"01-0665790"|"COUNCIL OF STATE HISTORICAL RECORDS COORDINATORS"|"104434709"|"0000 "|"03"|"3"|"1"|"2003"|"03"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"497554.0000"|"12 "|"A80"|"202045.0000"|" "|"4"|""|"010"|"?"|"5/7/2003 10:09:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% VICTORIA I WALCH"|"12/14/2015 12:00:00 AM"|"01"|"497554.0000"
"01-0665790"|"COUNCIL OF STATE HISTORICAL RECORDS COORDINATORS INC"|"100181793"|"01-0665790"|"COUNCIL OF STATE HISTORICAL RECORDS COORDINATORS"|"104434709"|"0000 "|"03"|"3"|"1"|"2003"|"03"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"497554.0000"|"12 "|"A80"|"202045.0000"|" "|"4"|""|"010"|"?"|"5/7/2003 10:09:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% VICTORIA I WALCH"|"12/14/2015 12:00:00 AM"|"01"|"497554.0000"
"01-0665790"|"Council of State Historical Records Coordinators, Inc."|"100181793"|"01-0665790"|"COUNCIL OF STATE HISTORICAL RECORDS COORDINATORS"|"104434709"|"0000 "|"03"|"3"|"1"|"2003"|"03"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"497554.0000"|"12 "|"A80"|"202045.0000"|" "|"4"|""|"010"|"?"|"5/7/2003 10:09:00 AM"|"0"|"9/19/2015 4:01:00 PM"|"% VICTORIA I WALCH"|"12/14/2015 12:00:00 AM"|"01"|"497554.0000"
"01-0666441"|"CORI'S PLACE"|"100156605"|"01-0666441"|"CORIS PLACE"|"101362034"|"0000 "|"03"|"3"|"1"|"2002"|"07"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"5"|"770597.0000"|"06 "|"P82"|"684184.0000"|" "|"5"|""|"010"|"?"|"12/19/2002 9:31:00 AM"|"0"|"4/16/2015 5:34:00 PM"|"% GEORGE R GWILLIAMS"|"12/14/2015 12:00:00 AM"|"01"|"770597.0000"
"01-0666441"|"CORI'S PLACE"|"100156605"|"01-0666441"|"CORIS PLACE"|"101362034"|"0000 "|"03"|"3"|"1"|"2002"|"07"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"5"|"770597.0000"|"06 "|"P82"|"684184.0000"|" "|"5"|""|"010"|"?"|"12/19/2002 9:31:00 AM"|"0"|"4/16/2015 5:34:00 PM"|"% GEORGE R GWILLIAMS"|"12/14/2015 12:00:00 AM"|"01"|"770597.0000"
"01-0666441"|"CORI'S PLACE"|"100156605"|"01-0666441"|"CORIS PLACE"|"101362034"|"0000 "|"03"|"3"|"1"|"2002"|"07"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"5"|"770597.0000"|"06 "|"P82"|"684184.0000"|" "|"5"|""|"010"|"?"|"12/19/2002 9:31:00 AM"|"0"|"4/16/2015 5:34:00 PM"|"% GEORGE R GWILLIAMS"|"12/14/2015 12:00:00 AM"|"01"|"770597.0000"
"01-0667694"|"Family Health Center of Southern Oklahoma, Inc."|"100154441"|"01-0667694"|"FAMILY HEALTH CENTER OF SOUTHERN OKLAHOMA INC"|"101359858"|"0000 "|"03"|"3"|"1"|"2002"|"09"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"7"|"6452429.0000"|"12 "|"E30"|"4869150.0000"|" "|"6"|""|"010"|"?"|"12/19/2002 9:28:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"6452429.0000"
"01-0667694"|"Family Health Center of Southern Oklahoma, Inc."|"100154441"|"01-0667694"|"FAMILY HEALTH CENTER OF SOUTHERN OKLAHOMA INC"|"101359858"|"0000 "|"03"|"3"|"1"|"2002"|"09"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"7"|"6452429.0000"|"12 "|"E30"|"4869150.0000"|" "|"6"|""|"010"|"?"|"12/19/2002 9:28:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"6452429.0000"
"01-0667694"|"Family Health Center of Southern Oklahoma, Inc."|"100154441"|"01-0667694"|"FAMILY HEALTH CENTER OF SOUTHERN OKLAHOMA INC"|"101359858"|"0000 "|"03"|"3"|"1"|"2002"|"09"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"7"|"6452429.0000"|"12 "|"E30"|"4869150.0000"|" "|"6"|""|"010"|"?"|"12/19/2002 9:28:00 AM"|"0"|"10/16/2015 6:21:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"6452429.0000"
"01-0669150"|"GRANTMAKERS FOR EFFECTIVE ORGANIZATIONS"|"100156246"|"01-0669150"|"GRANTMAKERS FOR EFFECTIVE ORGANIZATIONS"|"107156927"|"0000 "|"03"|"3"|"1"|"2002"|"07"|"15"|""|""|""|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"6"|"3079765.0000"|"12 "|"T02"|"3632749.0000"|" "|"6"|""|"010"|"?"|"12/19/2002 9:31:00 AM"|"0"|"8/11/2015 5:39:00 PM"|"% ENRIGHT KATHLEEN"|"12/14/2015 12:00:00 AM"|"01"|"3079765.0000"
"01-0669150"|"GRANTMAKERS FOR EFFECTIVE ORGANIZATIONS"|"100156246"|"01-0669150"|"GRANTMAKERS FOR EFFECTIVE ORGANIZATIONS"|"107156927"|"0000 "|"03"|"3"|"1"|"2002"|"07"|"15"|""|""|""|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"6"|"3079765.0000"|"12 "|"T02"|"3632749.0000"|" "|"6"|""|"010"|"?"|"12/19/2002 9:31:00 AM"|"0"|"8/11/2015 5:39:00 PM"|"% ENRIGHT KATHLEEN"|"12/14/2015 12:00:00 AM"|"01"|"3079765.0000"
"01-0669150"|"GRANTMAKERS FOR EFFECTIVE ORGANIZATIONS"|"100156246"|"01-0669150"|"GRANTMAKERS FOR EFFECTIVE ORGANIZATIONS"|"107156927"|"0000 "|"03"|"3"|"1"|"2002"|"07"|"15"|""|""|""|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"6"|"3079765.0000"|"12 "|"T02"|"3632749.0000"|" "|"6"|""|"010"|"?"|"12/19/2002 9:31:00 AM"|"0"|"8/11/2015 5:39:00 PM"|"% ENRIGHT KATHLEEN"|"12/14/2015 12:00:00 AM"|"01"|"3079765.0000"
"01-0669290"|"Belchertown Land Trust, Inc."|"100152409"|"01-0669290"|"Belchertown Land Trust Inc"|"107156926"|"0000 "|"03"|"3"|"1"|"2002"|"06"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"4"|"353748.0000"|"12 "|"C30"|"585879.0000"|" "|"5"|""|"010"|"?"|"12/19/2002 9:25:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% ROBERT RIZZO"|"12/14/2015 12:00:00 AM"|"01"|"353748.0000"
"01-0669290"|"BELCHERTOWN LAND TRUST INC."|"100152409"|"01-0669290"|"Belchertown Land Trust Inc"|"107156926"|"0000 "|"03"|"3"|"1"|"2002"|"06"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"4"|"353748.0000"|"12 "|"C30"|"585879.0000"|" "|"5"|""|"010"|"?"|"12/19/2002 9:25:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% ROBERT RIZZO"|"12/14/2015 12:00:00 AM"|"01"|"353748.0000"
"01-0669290"|"Bgichertown Land Trust, Inc."|"100152409"|"01-0669290"|"Belchertown Land Trust Inc"|"107156926"|"0000 "|"03"|"3"|"1"|"2002"|"06"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"4"|"353748.0000"|"12 "|"C30"|"585879.0000"|" "|"5"|""|"010"|"?"|"12/19/2002 9:25:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% ROBERT RIZZO"|"12/14/2015 12:00:00 AM"|"01"|"353748.0000"
"01-0670794"|"Together Enhancing Autism Awareness in Mississippi"|"100727863"|"01-0670794"|"TOGETHER ENHANCING AUTISM AWARENESS IN MISSISSIPPI INC"|"111194564"|"0000 "|"03"|"3"|"1"|"2005"|"12"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"295570.0000"|"12 "|"G84"|"495545.0000"|" "|"4"|""|"010"|"?"|"1/12/2007 3:01:00 PM"|"0"|"11/9/2015 8:01:00 PM"|"% YEAGER MARK"|"12/14/2015 12:00:00 AM"|"01"|"293653.0000"
"01-0670794"|"Together Enhancing Autism Awareness in Mississippi"|"100727863"|"01-0670794"|"TOGETHER ENHANCING AUTISM AWARENESS IN MISSISSIPPI INC"|"111194564"|"0000 "|"03"|"3"|"1"|"2005"|"12"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"295570.0000"|"12 "|"G84"|"495545.0000"|" "|"4"|""|"010"|"?"|"1/12/2007 3:01:00 PM"|"0"|"11/9/2015 8:01:00 PM"|"% YEAGER MARK"|"12/14/2015 12:00:00 AM"|"01"|"293653.0000"
"01-0670794"|"TOGETHER ENHANCING AUTISM AWARENESS IN MISSISSIPPI"|"100727863"|"01-0670794"|"TOGETHER ENHANCING AUTISM AWARENESS IN MISSISSIPPI INC"|"111194564"|"0000 "|"03"|"3"|"1"|"2005"|"12"|"15"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"295570.0000"|"12 "|"G84"|"495545.0000"|" "|"4"|""|"010"|"?"|"1/12/2007 3:01:00 PM"|"0"|"11/9/2015 8:01:00 PM"|"% YEAGER MARK"|"12/14/2015 12:00:00 AM"|"01"|"293653.0000"
"01-0670943"|"Torrey Pines Pop Warner Inc"|"100269030"|"01-0670943"|"POP WARNER LITTLE SCHOLARS INC"|"107787817"|"9183 "|"03"|"9"|"1"|"1994"|"02"|"15"|"317"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"4"|"170412.0000"|"12 "|"N65"|"62370.0000"|" "|"3"|"TORREY PINES POP WARNER"|"010"|"?"|"8/22/2004 9:01:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% CHRISTIAN HASTINGS"|"12/14/2015 12:00:00 AM"|"01"|"156532.0000"
"01-0670943"|"TORREY PINES POP WARNER INC"|"100269030"|"01-0670943"|"POP WARNER LITTLE SCHOLARS INC"|"107787817"|"9183 "|"03"|"9"|"1"|"1994"|"02"|"15"|"317"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"4"|"170412.0000"|"12 "|"N65"|"62370.0000"|" "|"3"|"TORREY PINES POP WARNER"|"010"|"?"|"8/22/2004 9:01:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% CHRISTIAN HASTINGS"|"12/14/2015 12:00:00 AM"|"01"|"156532.0000"
"01-0670943"|"TORREY PINES POP WARNER INC"|"100269030"|"01-0670943"|"POP WARNER LITTLE SCHOLARS INC"|"107787817"|"9183 "|"03"|"9"|"1"|"1994"|"02"|"15"|"317"|"000"|"000"|"1"|""|"0000  "|"00"|"2"|" "|" "|" "|"2014"|"12"|"4"|"170412.0000"|"12 "|"N65"|"62370.0000"|" "|"3"|"TORREY PINES POP WARNER"|"010"|"?"|"8/22/2004 9:01:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% CHRISTIAN HASTINGS"|"12/14/2015 12:00:00 AM"|"01"|"156532.0000"
"01-0671144"|"WASHINGTON DRUG & ALCOHOL COMMISSION INC"|"100154815"|"01-0671144"|"Washington Drug & Alcohol Commission Inc"|"101360234"|"0000 "|"03"|"3"|"1"|"2002"|"08"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"6"|"2706727.0000"|"06 "|"F20"|"736388.0000"|" "|"5"|""|"010"|"?"|"12/19/2002 9:28:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"2706727.0000"
"01-0671144"|"WASHINGTON DRUG & ALCOHOL COMMISSION INC"|"100154815"|"01-0671144"|"Washington Drug & Alcohol Commission Inc"|"101360234"|"0000 "|"03"|"3"|"1"|"2002"|"08"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"6"|"2706727.0000"|"06 "|"F20"|"736388.0000"|" "|"5"|""|"010"|"?"|"12/19/2002 9:28:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"2706727.0000"
"01-0671144"|"WASHINGTON DRUG & ALCOHOL COMMISSION INC"|"100154815"|"01-0671144"|"Washington Drug & Alcohol Commission Inc"|"101360234"|"0000 "|"03"|"3"|"1"|"2002"|"08"|"15"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"6"|"2706727.0000"|"06 "|"F20"|"736388.0000"|" "|"5"|""|"010"|"?"|"12/19/2002 9:28:00 AM"|"0"|"3/13/2015 5:49:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|"2706727.0000"
"01-0671151"|"American Friends of Lucerne Festival"|"100181818"|"01-0671151"|"AMERICAN FRIENDS OF LUCERNE FESTIVAL INC"|"101864983"|"0000 "|"03"|"3"|"1"|"2002"|"05"|"16"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"338197.0000"|"12 "|"A69"|"178140.0000"|" "|"4"|""|"010"|"?"|"5/7/2003 10:09:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% PIERRE MERLE"|"12/14/2015 12:00:00 AM"|"01"|"243374.0000"
"01-0671151"|"American Friends of Lucerne Festivatl"|"100181818"|"01-0671151"|"AMERICAN FRIENDS OF LUCERNE FESTIVAL INC"|"101864983"|"0000 "|"03"|"3"|"1"|"2002"|"05"|"16"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"338197.0000"|"12 "|"A69"|"178140.0000"|" "|"4"|""|"010"|"?"|"5/7/2003 10:09:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% PIERRE MERLE"|"12/14/2015 12:00:00 AM"|"01"|"243374.0000"
"01-0671151"|"Arnerican Friends of Lucerne Festival, Inc."|"100181818"|"01-0671151"|"AMERICAN FRIENDS OF LUCERNE FESTIVAL INC"|"101864983"|"0000 "|"03"|"3"|"1"|"2002"|"05"|"16"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"338197.0000"|"12 "|"A69"|"178140.0000"|" "|"4"|""|"010"|"?"|"5/7/2003 10:09:00 AM"|"0"|"7/16/2015 6:08:00 PM"|"% PIERRE MERLE"|"12/14/2015 12:00:00 AM"|"01"|"243374.0000"
"01-0671672"|"CNLTV"|"100181822"|"01-0671672"|"CNLTV"|"101864987"|"0000 "|"03"|"3"|"1"|"2002"|"11"|"15"|""|""|""|"1"|""|"0000  "|"00"|"7"|" "|" "|" "|"2014"|"12"|"6"|"1475737.0000"|"12 "|"X82"|"158784.0000"|" "|"4"|""|"010"|"?"|"5/7/2003 10:09:00 AM"|"0"|"11/9/2015 8:01:00 PM"|"% MARK PATTERSON"|"12/14/2015 12:00:00 AM"|"01"|"1475737.0000"
